YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER
2014,07657BRGNGVICTO,BERGEN GENERATING STATION,VICTORIA TERRACE,RIDGEFIELD,BERGEN,NJ,7657,,,40.83679,-74.01697,NO,,,,,,,221112,,,,,,1.31E+12,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,0,27997,0,0,0,0,0,0,0,0,0,0,27997,0,665,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27997,0,0,27997,0,0,0,0,0,0,0,665,28662,,1.07,PUBLIC SERVICE ENTERPRISE GROUP,848793910
2014,07657BRGNGVICTO,BERGEN GENERATING STATION,VICTORIA TERRACE,RIDGEFIELD,BERGEN,NJ,7657,,,40.83679,-74.01697,NO,,,,,,,221112,,,,,,1.31E+12,CHLORINE DIOXIDE,10049044,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.07,PUBLIC SERVICE ENTERPRISE GROUP,848793910
2014,07657BRGNGVICTO,BERGEN GENERATING STATION,VICTORIA TERRACE,RIDGEFIELD,BERGEN,NJ,7657,,,40.83679,-74.01697,NO,,,,,,,221112,,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,12.2,0,0,12.22,,1.07,PUBLIC SERVICE ENTERPRISE GROUP,848793910
2014,08876FSHRS755RT,FISHER SCIENTIFIC CO LLC,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,,,40.571703,-74.664815,NO,,,,,,,325199,,,,,,1.31E+12,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,103.55,5.08,0,0,0,0,0,0,0,0,0,0,108.63,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13457.67,0,13457.67,0,0,0,0,0,74.16,74.16,108.63,0,0,108.63,0.0002,0.0046,0,13457.67,0,0,0,74.1752,13640.48,,1.27,FISHER SCIENTIFIC CO LLC,4321519
2014,08903KZCHM500JE,AKCROS CHEMICALS INC,500 JERSEY AVE,NEW BRUNSWICK,MIDDLESEX,NJ,89013502,,,40.47998,-74.46813,NO,,,,,,,325199,325510,,,,,1.31E+12,CERTAIN GLYCOL ETHERS,N230,YES,TRI,NO,0,NO,R,Pounds,5,208,0,0,0,0,0,0,0,0,0,0,213,0,750,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,255,0,0,0,5,0,0,5,213,0,0,213,0,60,0,255,0,0,0,695,1223,,1.15,NA,NA
2014,08873WMZNS39BEL,RUST-OLEUM CORP,173 BELMONT DR,SOMERSET,SOMERSET,NJ,8873,,,40.535292,-74.540919,NO,,,,,,,325510,,,,,,1.31E+12,METHYL METHACRYLATE,80626,YES,TRI,NO,0,NO,R,Pounds,106,283,0,0,0,0,0,0,0,0,0,0,389,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,0,0,0,0,0,0,0,389,0,0,389,0,0,0,360,0,0,0,1,750,,1.01,RPM CONSUMER HOLDING CO,4155651
2014,07662LLNFN271MA,ARROW FASTENER CO,271 MAYHILL ST,SADDLE BROOK,BERGEN,NJ,76635303,,,40.9022,-74.08871,NO,,,,,,,332510,332813,,,,,1.31E+12,NICKEL,7440020,YES,TRI,YES,1,YES,R,Pounds,0,8,0,0,0,0,0,0,0,0,0,0,8,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,3.8,6.2,0,0,0,0,0,0,18,,1.49,MASCO CORP,5320924
2014,07105DLTMR26BLA,DELEET MERCHANDISING,26 BLANCHARD ST,NEWARK,ESSEX,NJ,7105,,,40.735404,-74.127623,NO,,,,,,,325998,,,,,,1.31E+12,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,0.41,DELEET MERCHANDISING CORP,11979945
2014,08066JHNSN2001A,JOHNSON MATTHEY,2001 NOLTE DR,WEST DEPTFORD,GLOUCESTER,NJ,8066,,,39.81925,-75.2045,NO,,,,,,,331492,325412,,,,,1.31E+12,N-BUTYL ALCOHOL,71363,NO,TRI,NO,0,NO,R,Pounds,89,940,0,0,0,0,0,0,0,0,0,0,1029,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236613,0,236613,0,0,0,0,0,0,0,1029,0,0,1029,0,0,0,236613,0,0,46993,189,284824,,0.84,JOHNSON MATTHEY INC,125348883
2014,07470NRTNC150DE,SAINT GOBAIN PERFORMANCE PLASTICS CORP,150 DEY RD,WAYNE,PASSAIC,NJ,7470,,,40.912663,-74.252217,NO,,,,,,,326121,,,,,,1.31E+12,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128948,128948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128948,0,0,0,0,0,0,128948,,1.13,SAINT-GOBAIN CORP,NA
2014,08070GNSCHINDUS,SIEGFRIED USA LLC,33 INDUSTRIAL PARK RD,PENNSVILLE,SALEM,NJ,8070,,,39.629032,-75.533973,NO,,,,,,,325411,,,,,,1.31E+12,ACETONITRILE,75058,YES,TRI,NO,0,NO,R,Pounds,71,108,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11937,73318,85255,0,0,0,0,0,0,0,179,0,0,179,0,0,0,85255,0,0,6135,0,91569,,1.33,SIEGFRIED USA HOLDING INC.,NA
2014,08070GNSCHINDUS,SIEGFRIED USA LLC,33 INDUSTRIAL PARK RD,PENNSVILLE,SALEM,NJ,8070,,,39.629032,-75.533973,NO,,,,,,,325411,,,,,,1.31E+12,CYANIDE COMPOUNDS,N106,YES,TRI,NO,0,NO,R,Pounds,2,19,0,0,0,0,0,0,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,0.02,0.98,0,0,0,0,700,0,722,,1.33,SIEGFRIED USA HOLDING INC.,NA
2014,08070GNSCHINDUS,SIEGFRIED USA LLC,33 INDUSTRIAL PARK RD,PENNSVILLE,SALEM,NJ,8070,,,39.629032,-75.533973,NO,,,,,,,325411,,,,,,1.31E+12,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,272,825,0,0,0,0,0,0,0,0,0,0,1097,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,4417,323873,328290,0,1,0,0,0,0,1,1207,0,0,1097,110,0,0,328290,300510,0,37144,1,667152,,1.33,SIEGFRIED USA HOLDING INC.,NA
2014,07105CRDLT500DO,CARDOLITE CORP,500 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,,,40.715833,-74.125833,NO,,,,,,,325211,,,,,,1.31E+12,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,30,300,0,0,0,0,0,0,0,0,0,0,330,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6427,0,6427,0,0,0,0,0,0,0,330,0,0,330,0,0,0,6427,0,0,0,20,6777,,0.7,NA,NA
2014,07072PTTRS6INDU,POTTERS INDUSTRIES LLC,600 IND US TRIAL RD,CARLSTADT,BERGEN,NJ,7072,,,40.84748,-74.09832,NO,,,,,,,327215,,,,,,1.31E+12,SILVER,7440224,NO,TRI,YES,1,NO,R,Pounds,5,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.6,0,0,0,1216.6,0,0,0,0,0,0,0,0,0,0,10,0,0,5,3.3,1.7,0,0,0,1216.6,0,0,1226.6,,1.13,PQ HOLDINGS INC.,NA
2014,08902RSQBBONESQ,E R SQUIBB & SONS LLC,ONE SQUIBB DR,NORTH BRUNSWICK,MIDDLESEX,NJ,89020191,,,40.46957,-74.438488,NO,,,,,,,325412,,,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,500,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64373,0,64373,0,250,0,0,0,0,250,500,0,0,500,2.5,110,0,64373,0,0,2297,387.5,67670,,1,BRISTOL-MYERS SQUIBB CO,1288497
2014,07728NSTLF61JER,NESTLE USA INC BEVERAGE DIV,61 JERSEYVILLE AVE,FREEHOLD,MONMOUTH,NJ,7728,,,40.251278,-74.267417,NO,,,,,,,311920,,,,,,1.31E+12,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,4344,4014,0,0,0,0,0,0,0,0,0,0,8358,0,35533,35533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26392,0,0,26392,2280,0,2280,0,0,0,0,0,0,0,8358,0,0,8358,0,14213.2,0,2280,0,26392,0,21319.8,72563,0,0.84,NESTLE USA INC,NA
2014,07036SFTYK1200S,SAFETY-KLEEN SYSTEMS INC,1200 SYLVAN ST,LINDEN,UNION,NJ,7036,,,40.614135,-74.252579,NO,,,,,,,562211,,,,,,1.31E+12,CERTAIN GLYCOL ETHERS,N230,YES,TRI,NO,0,NO,R,Pounds,0.07,43,0,0,0,0,0,0,0,0,0,0,43.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4541,0,4541,0,9088,0,0,0,0,9088,43.07,0,0,43.07,0,0,0,4541,289216,0,763,9088,303651.07,,,SAFETY-KLEEN HOLDCO INC,53976551
2014,08884KMBRL85MAI,SCHWEITZER-MAUDUIT INTERNATIONAL INC,85 MAIN ST,SPOTSWOOD,MIDDLESEX,NJ,8884,,,40.401944,-74.377222,NO,,,,,,,322121,,,,,,1.31E+12,METHANOL,67561,YES,TRI,NO,0,NO,R,Pounds,0,110,0,0,0,0,0,0,0,0,0,0,110,0,111220,111220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,110,0,0,0,0,0,0,0,111220,111330,,0.85,SCHWEITZER-MAUDUIT INTERNATIONAL INC,NA
2014,08030NDCNCNRAIL,INDCO INC,N RAILROAD & ESSEX ST,GLOUCESTER CITY,CAMDEN,NJ,8030,,,39.90092,-75.1186,NO,,,,,,,325611,,,,,,1.31E+12,SODIUM NITRITE,7632000,NO,TRI,NO,2,NO,R,Pounds,100,100,0,0,0,0,0,0,0,0,0,0,200,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,200,0,250,0,0,0,0,0,0,450,,1,NA,NA
2014,08846MRSLN125FA,VEOLIA ES TECHNICAL SOLUTIONS LLC,125 FACTORY LN,MIDDLESEX,MIDDLESEX,NJ,8846,,,40.560538,-74.520639,NO,,,,,,,562211,,,,,,1.31E+12,ZINC COMPOUNDS,N982,NO,TRI,YES,1,NO,R,Pounds,6,0,0,0,0,0,0,0,0,0,0,0,6,7,0,7,0,6411,294,0,0,0,0,0,0,0,0,0,0,0,699,0,1,7405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7418,0,0,6,4.62,7407.38,0,0,0,0,0,0,7418,,1,VEOLIA ENVIRONMENTAL SERVICES,NA
2014,07105CRDLT500DO,CARDOLITE CORP,500 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,,,40.715833,-74.125833,NO,,,,,,,325211,,,,,,1.31E+12,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,R,Pounds,900,2500,0,0,0,0,0,0,0,0,0,0,3400,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10148,0,10148,0,0,0,0,0,0,0,3400,0,0,3400,0,0,0,10148,0,0,0,200,13748,,1,NA,NA
2014,07081BGLWC74DIA,BIGELOW COMPONENTS CORP,74 DIAMOND RD,SPRINGFIELD,UNION,NJ,7081,,,40.683705,-74.318686,NO,,,,,,,332722,,,,,,1.31E+12,COPPER,7440508,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1466,0,0.1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0.1466,0,0,0,0,0.1466,0,0,0,32100,0,0,32100.1466,,1,NA,
2014,08066JHNSN2001A,JOHNSON MATTHEY,2001 NOLTE DR,WEST DEPTFORD,GLOUCESTER,NJ,8066,,,39.81925,-75.2045,NO,,,,,,,331492,325412,,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,416,3300,0,0,0,0,0,0,0,0,0,0,3716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148397,0,0,0,0,148397,13742,0,13742,0,0,0,1363,0,0,1363,3716,0,0,3716,0,0,0,13742,0,148397,56207,1363,223425,,0.84,JOHNSON MATTHEY INC,125348883
2014,08810CRYCM5NICH,CARY COMPOUNDS LLC,5 NICHOLAS CT,DAYTON,MIDDLESEX,NJ,88101558,,,40.36955,-74.47559,NO,,,,,,,325991,,,,,,1.31E+12,"4,4'-ISOPROPYLIDENEDIPHENOL",80057,NO,TRI,NO,0,NO,R,Pounds,1.42,1.42,0,0,0,0,0,0,0,0,0,0,2.84,0,1.42,1.42,0,0,0,0,0,0,0,0,0,0,121.05,0,0,0,0,0,2.67,123.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.56,0,0,2.84,121.05,4.09,0,0,0,0,0,0,127.98,,0.9,NA,NA
2014,08056BNNLL210HA,SAINT-GOBAIN PPL MICKLETON,210 HARMONY RD,MICKLETON,GLOUCESTER,NJ,8056,,,39.813532,-75.255069,NO,,,,,,,326122,,,,,,1.31E+12,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,2050,42816,0,0,0,0,0,0,0,0,0,0,44866,0,750,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44866,0,0,44866,0,0,0,0,0,0,0,750,45616,,0.92,SAINT-GOBAIN CORP,8382947
2014,07065MRCKC126EL,MERCK SHARP & DOHME CORP,126 E LINCOLN AVE,RAHWAY,UNION,NJ,70652000,,,40.612743,-74.260921,NO,,,,,,,325411,,,,,,1.31E+12,ACETONITRILE,75058,YES,TRI,NO,0,NO,R,Pounds,49,207,0,0,0,0,0,0,0,0,0,0,256,0,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32838,0,32838,0,0,0,0,0,0,0,256,0,0,256,0,0,0,32838,0,0,494,174,33762,,0.26,MERCK & CO INC,54554290
2014,07065MRCKC126EL,MERCK SHARP & DOHME CORP,126 E LINCOLN AVE,RAHWAY,UNION,NJ,70652000,,,40.612743,-74.260921,NO,,,,,,,325411,,,,,,1.31E+12,N-METHYL-2-PYRROLIDONE,872504,NO,TRI,NO,0,NO,R,Pounds,12,50,0,0,0,0,0,0,0,0,0,0,62,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,19000,0,450,0,0,0,0,450,62,0,0,62,0,0,0,19000,0,0,0,650,19712,,0.99,MERCK & CO INC,54554290
2014,08817KZCHMMEADO,EQUISTAR CHEMICALS LP,340 MEADOW RD,EDISON,MIDDLESEX,NJ,8817,,,40.491583,-74.386244,NO,,,,,,,325180,,,,,,1.31E+12,TITANIUM TETRACHLORIDE,7550450,YES,TRI,NO,2,NO,R,Pounds,12,1002,0,0,0,0,0,0,0,0,0,0,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,0,0,1014,0,0,0,0,0,0,3359613,0,3360627,,1.76,LYONDELLBASELL INDUSTRIES,103746855
2014,08817GRCDV34MEA,GRACE DAVISON-EDISON,340 MEADOW RD,EDISON,MIDDLESEX,NJ,8817,,,40.491583,-74.386244,NO,,,,,,,325180,,,,,,1.31E+12,N-BUTYL ALCOHOL,71363,NO,TRI,NO,0,NO,R,Pounds,257,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,3500,0,0,0,0,0,0,0,257,0,0,257,0,0,0,3500,0,0,0,0,3757,,0.1,W R GRACE & CO,612967141
2014,07606MDSBT375HU,NATUREX INC,375 HUYLER ST,SOUTH HACKENSACK,BERGEN,NJ,76061532,,,40.866421,-74.050087,NO,,,,,,,311942,325411,311930,311920,,,1.31E+12,METHANOL,67561,YES,TRI,NO,0,NO,R,Pounds,346,6739,0,0,0,0,0,0,0,0,0,0,7085,0,583122,583122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7294,0,0,7294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14379,0,0,7085,0,7294,0,0,634662,0,0,583122,1232163,,0.9,NATUREX SA,NA
2014,08846MRSLN125FA,VEOLIA ES TECHNICAL SOLUTIONS LLC,125 FACTORY LN,MIDDLESEX,MIDDLESEX,NJ,8846,,,40.560538,-74.520639,NO,,,,,,,562211,,,,,,1.31E+12,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,R,Pounds,113,474,0,0,0,0,0,0,0,0,0,0,587,0,4.27,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,1986,0,0,0,0,0,0,1439271,0,1439271,0,156988,0,315490,0,0,472478,2573,0,0,549.84,0.1281,1986.7259,0,1439271,298335,0,0,472481.416,2212624.11,37.16,1,VEOLIA ENVIRONMENTAL SERVICES,NA
2014,08846MRSLN125FA,VEOLIA ES TECHNICAL SOLUTIONS LLC,125 FACTORY LN,MIDDLESEX,MIDDLESEX,NJ,8846,,,40.560538,-74.520639,NO,,,,,,,562211,,,,,,1.31E+12,ETHYLBENZENE,100414,YES,TRI,NO,0,NO,R,Pounds,74,306,0,0,0,0,0,0,0,0,0,0,380,0,1.24,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,354841,0,354841,0,38704,0,153014,0,0,191718,475,0,0,371.42,0.0372,95.558,0,354841,153307,0,0,191718.6448,700333.66,8.58,1,VEOLIA ENVIRONMENTAL SERVICES,NA
2014,08066JHNSN2001A,JOHNSON MATTHEY,2001 NOLTE DR,WEST DEPTFORD,GLOUCESTER,NJ,8066,,,39.81925,-75.2045,NO,,,,,,,331492,325412,,,,,1.31E+12,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,115,260,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0,0,292373,0,292373,0,0,0,6815,0,0,6815,775,0,0,375,0,400,0,292373,0,0,14767,6815,314730,,0.86,JOHNSON MATTHEY INC,125348883
2014,07072PTTRS6INDU,POTTERS INDUSTRIES LLC,600 IND US TRIAL RD,CARLSTADT,BERGEN,NJ,7072,,,40.84748,-74.09832,NO,,,,,,,327215,,,,,,1.31E+12,NICKEL,7440020,YES,TRI,YES,1,YES,R,Pounds,5,0,0,0,0,0,0,0,0,0,0,0,5,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,5,9.88,16.12,0,0,0,0,0,0,31,,1.47,PQ HOLDINGS INC.,NA
2014,07105TRYCHONEAV,TROY CHEMICAL CORP,ONE AVE L,NEWARK,ESSEX,NJ,7105,,,40.717048,-74.145105,NO,,,,,,,325510,,,,,,1.31E+12,PROPARGYL ALCOHOL,107197,NO,TRI,NO,0,NO,R,Pounds,60,800,0,0,0,0,0,0,0,0,0,0,860,0,766,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,0,860,0,0,0,0,0,0,0,766,1626,,0.62,TROY CORP,NA
2014,07828GVDNF300WA,GIVAUDAN FRAGRANCES CORP - MOUNT OLIVE SITE,300 WATERLOO VALLEY RD,BUDD LAKE,MORRIS,NJ,7828,,,40.907034,-74.731248,NO,,,,,,,325620,,,,,,1.31E+12,CERTAIN GLYCOL ETHERS,N230,YES,TRI,NO,0,NO,R,Pounds,124,157,0,0,0,0,0,0,0,0,0,0,281,0,49176,49176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,0,817,0,0,8651,0,0,0,8651,281,0,0,281,0,0,0,817,0,0,0,57827,58925,,0.99,GIVAUDAN US INC,7804680
2014,07012SCHRCONEST,LUBRIZOL ADVANCED MATERIALS INC,1 IND US TRIAL W,CLIFTON,PASSAIC,NJ,7012,,,40.84483,-74.15471,NO,,,,,,,325199,,,,,,1.31E+12,DIETHANOLAMINE,111422,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,,1.4,BERKSHIRE HATHAWAY,1024314
2014,07080HMMLC10HAR,HUMMEL CROTON INC,10 HARMICH RD,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,,,40.56915,-74.39865,NO,,,,,,,325180,,,,,,1.31E+12,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA
2014,07080HMMLC10HAR,HUMMEL CROTON INC,10 HARMICH RD,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,,,40.56915,-74.39865,NO,,,,,,,325180,,,,,,1.31E+12,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153723,153723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153723,153723,,0.25,NA,NA
2014,07080HMMLC10HAR,HUMMEL CROTON INC,10 HARMICH RD,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,,,40.56915,-74.39865,NO,,,,,,,325180,,,,,,1.31E+12,SODIUM NITRITE,7632000,NO,TRI,NO,2,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,383,,1.7,NA,NA
2014,07105DCCHM49RUT,DELTECH RESIN CO,49 RUTHERFORD ST,NEWARK,ESSEX,NJ,7105,,,40.712446,-74.139073,NO,,,,,,,325510,,,,,,1.31E+12,METHYL METHACRYLATE,80626,YES,TRI,NO,0,NO,R,Pounds,218,431,0,0,0,0,0,0,0,0,0,0,649,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,649,0,0.9,0,0,0,0,0,8.1,658,,1.52,NEWCHEM INC,176819753
